term	gene
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Adra1b
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Adra1a
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Adrb3
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Adra1d
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Chrm1
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Hrh1
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Chrm3
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Chrm2
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Chrm5
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Chrm4
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Hrh2
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Drd1
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Drd2
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Drd3
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Htr4
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Drd4
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Drd5
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Htr6
MONOAMINE GPCRS%WIKIPATHWAYS_20250210%WP570%MUS MUSCULUS	Htr7
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Il2rb
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Thbs1
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Lamc1
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Ifng
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Thbs3
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Lamc2
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Col3a1
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Cd40
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Il5ra
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Cd80
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Il2ra
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Fn1
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Il5
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Vtn
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Tnfrsf1b
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Cd86
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Tnfrsf1a
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Il2rg
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Cd40lg
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Zap70
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Lamb2
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Cd28
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Il2
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Col1a2
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Lck
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Il4
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Lamb1
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Il4ra
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Col1a1
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20250210%WP458%MUS MUSCULUS	Lama5
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Cbx3
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	H2-DMa
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Zfr
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Etv6
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Hspa8
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Per1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Nr1d2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Pura
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Klf9
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Tubb4a
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Azin1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Tab2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Idi1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Sumo1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Gfra1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Ugp2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Eif4g2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Nckap1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Ucp3
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Cebpb
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Gstp2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Psma4
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Btg1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Dnaja1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Sumo3
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Cry1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Cry2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Stbd1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	G0s2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Clock
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Tob1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Bmal1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Herpud1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Sf3a3
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Ppp1r3c
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Qki
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Vapa
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Ncoa4
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Ppp2cb
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Gstm3
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Pigf
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Erc2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Dazap2
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Cldn5
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Rbpms
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	H2bc7
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Nr1d1
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250210%WP544%MUS MUSCULUS	Myf6
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Plin1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Agt
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Adipoq
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Rb1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Frzb
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Mbnl1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lmna
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Creb1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Pck2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ppargc1a
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Igf1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Fabp4
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Mef2d
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Sp1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Serpine1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Fas
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Socs1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ins1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Socs3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ins2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Irs1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Wnt5b
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Irs4
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Irs2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Sfrp4
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Irs3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lifr
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lep
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Stat3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lipe
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Fzd1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Agpat2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Gata4
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Osm
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Gh
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Prlr
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Twist1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Rbl2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Rbl1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Tgfb1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Il6
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Id3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Smad3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Bmp2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Dvl1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Epas1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Pck1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Srebf1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Wnt1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Hif1a
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Stat2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Gadd45a
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Gadd45b
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	E2f1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Trib3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Cyp26b1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Pnpla3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Celf1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Scd1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Rxra
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Cyp26a1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Cntfr
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	E2f4
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Nr1h3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ncor2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ppara
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Rxrg
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Hnf1a
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Mef2c
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Nampt
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Slc2a4
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Nr2f1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ahr
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Bscl2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Il6st
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Agrp
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ppard
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ncoa1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Nrip1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Mif
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Retn
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Cfd
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ndn
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Stat5a
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Cisd1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ctnnb1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Nsg1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ucp1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Bmp3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Wwtr1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Bmp1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lpl
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Hmga1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Stat6
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Plin2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Tnf
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ncoa2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Zmpste24
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lpin3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Stat1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lpin2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ncor1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lpin1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Foxc2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Dlk1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Mixl1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Bmp4
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Klf7
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Mef2a
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Klf6
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Nr3c1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Mef2b
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Cebpd
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Spock1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Cebpb
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Gdf10
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Cebpa
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Rara
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Foxo1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Wnt10b
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Lif
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Tle3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Egr2
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ddit3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ebf1
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Rora
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Pparg
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Stat5b
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Ptgis
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Klf5
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Gata3
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Klf15
ADIPOGENESIS GENES%WIKIPATHWAYS_20250210%WP447%MUS MUSCULUS	Gata2
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Hes1
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Fgf8
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Tbx6
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Lfng
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Mesp2
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Hes7
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Ripply2
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Wnt3a
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Dll1
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Epha4
GENE REGULATORY NETWORK MODELLING SOMITOGENESIS %WIKIPATHWAYS_20250210%WP2852%MUS MUSCULUS	Notch1
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Gclm
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Mtr
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Dhfr
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Gss
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Shmt2
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Gsr
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Mat2a
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Dnmt3a
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Shmt1
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Tyms
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Baat
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Cth
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20250210%WP1770%MUS MUSCULUS	Gpx2
